Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	140
C1I_T05_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5331616187510703e-05	7.599484856253211e-05	0.0002837141013001199	0.0008410096574253553	0.004037859620289206	0.04097135602167981	0.1436403964296607	0.2916074329041482	0.6355753164678811	0.9467590223617375	1.4889366699462665	1.9192499004467483	2.601795099649512	3.1241279591127453	3.9119564215140405	4.526673685213124	5.359399904145165	6.045025427876328	6.909563090416644	7.677156657807356	8.55687302476723	9.403014867632175	10.307698075506455	11.225285208666653	12.126396658658498	13.078921156864514	13.984222456173773	14.64010359617756
C1I_T10_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	2.788686188585461e-05	2.788686188585461e-05	2.788686188585461e-05	5.01963513945383e-05	0.00038483869402479367	0.0015337774037220036	0.006804394300148525	0.06735234882671606	0.23335168288845426	0.4718345483639057	0.9990412496883643	1.439034579151001	2.1950083632698796	2.7667726925155565	3.667456980332512	4.340132707998342	5.350027524332681	6.128405613290655	7.174542195331851	8.025286690883618	9.09880817129672	10.03501474378388	11.1196240404828	12.154048140531936	13.264346814400104	14.380763865766033	15.482200094926878	16.646381763330897	17.740500479932894	18.52939749319421
C1I_T10_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	2.788686188585461e-05	2.788686188585461e-05	2.788686188585461e-05	5.01963513945383e-05	0.00036252920451610994	0.0015003131694589782	0.006821126417280038	0.06743600941237363	0.23424963984117878	0.4744670681259304	1.0061970184482747	1.4501670144158345	2.214122018406444	2.7927242061865334	3.7076809899166685	4.391305099558885	5.416693856357005	6.20790547915485	7.27437716088321	8.145490220356404	9.24509707137754	10.203585246511494	11.315462316762403	12.376312007134576	13.518234382381303	14.666470343158988	15.797433181684578	16.996066279262383	18.123387093625677	18.937465943169922
C1I_T15_1 - nextera_transposase_sequence	0.0	0.0	2.8451339531742165e-05	2.8451339531742165e-05	2.8451339531742165e-05	2.8451339531742165e-05	2.8451339531742165e-05	2.8451339531742165e-05	2.8451339531742165e-05	6.259294696983276e-05	0.00019346910881584673	0.000842159650139568	0.00522935620593421	0.05846181246982379	0.19648495080621137	0.4121005823135662	0.9166224959620436	1.362534650175132	2.131198800036304	2.7418442101381797	3.689985100033487	4.426026943987563	5.522035135697241	6.380816058391253	7.526295439278725	8.468649326713276	9.64614784510977	10.685998782851694	11.872823650346692	13.024471281644646	14.23779572677951	15.471918101112077	16.683199740068563	17.970514738789678	19.171787196498894	20.02704015309097
C1I_T15_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.41416074380906e-05	0.00016501776928410454	0.0008137083106078259	0.005320400492435784	0.05907067113580309	0.19804977448045719	0.4160610087763847	0.9254537917526964	1.3772041608376984	2.154642703810459	2.773891798986734	3.736212836504662	4.4841985527941635	5.597300309294512	6.470341043361833	7.6385359737314475	8.602615304032437	9.810095844027481	10.875888713154449	12.091762398311356	13.272384873788434	14.520858103780814	15.792547626831094	17.036986456877873	18.36209621503295	19.602403910579717	20.487525083412216
C1I_T20_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	2.0297158519590208e-05	2.0297158519590208e-05	2.0297158519590208e-05	4.0594317039180415e-05	0.00010554522430186908	0.00039376487528005	0.004152798633108157	0.055492431392559625	0.19259161832898364	0.39547795545910347	0.8445525877050368	1.2447151273504615	1.9252220204684665	2.463510783271407	3.2902505846596513	3.9333538740577554	4.875531734810317	5.611729971474373	6.593288379186644	7.399625476830996	8.395042784380443	9.270706856664308	10.276930371409584	11.245287507220715	12.269778464633621	13.312841322091955	14.32561270017565	15.401772104316029	16.41110920317821	17.139306299953844
C1I_T20_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	2.0297158519590208e-05	2.0297158519590208e-05	2.0297158519590208e-05	5.6832043854852584e-05	0.0001258423828214593	0.00039376487528005	0.004132501474588567	0.0555979766168615	0.19390687420105307	0.39878233286609277	0.8529028387199962	1.2573724354032783	1.9452999696760451	2.4911676914702	3.33073935647453	3.9836055791205567	4.940774921155688	5.6905600757327575	6.694181494755824	7.520223073890993	8.541827775362416	9.44060625176839	10.472850723735782	11.46862120184347	12.522396899568442	13.59727352329038	14.641103613340755	15.750911646874908	16.79494876794218	17.54912622762289
C1M_T01_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2712483803159988e-05	8.327910727825328e-05	0.0003482580849817865	0.003565859957096118	0.04183639516542069	0.1524159079750723	0.31010111219247766	0.6756131140367314	1.0034451052515425	1.5736344403019396	2.0248860685031227	2.728465820929478	3.273451869786302	4.094901842323123	4.729897464491871	5.586536645267721	6.28496066387076	7.164880140544851	7.9378692434736635	8.832786530285773	9.684769651881975	10.582473003373938	11.487913741014847	12.381415283003227	13.33122107233964	14.232376721369684	14.877585390421919
C1M_T01_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7854139671933315e-05	9.084993521263995e-05	0.00015898738662211993	0.0004239663643256531	0.0036794223761119184	0.042237649045943196	0.1537559445194587	0.3131672975059043	0.6821997343396478	1.0131433358354918	1.588776096170713	2.0469777444156625	2.7630115087940843	3.318157608738855	4.153310779836916	4.799337098306065	5.674449099241819	6.392125733282003	7.296824529785342	8.090095880750376	9.010436007766156	9.887728407147012	10.815222966560789	11.75137098230357	12.676018910414014	13.663065602359676	14.601840695395689	15.276151627027705
C1M_T02_1 - nextera_transposase_sequence	2.6306782861972783e-05	2.6306782861972783e-05	2.6306782861972783e-05	2.6306782861972783e-05	2.6306782861972783e-05	2.6306782861972783e-05	2.6306782861972783e-05	2.6306782861972783e-05	5.2613565723945567e-05	0.00021571561946817685	0.0011943279419335644	0.0036566428178142164	0.010648985702526582	0.06149999697471997	0.19432294364482056	0.3821586346358786	0.7759974808624731	1.1008652037815474	1.6520712250884633	2.0679604167099632	2.7190217244043553	3.2034295626681497	3.94026676656229	4.501179990745274	5.286074425571667	5.905099333096748	6.7123440106426715	7.404543865376617	8.226662397952701	8.986291798518454	9.823352583760139	10.647612488461188	11.489945152988412	12.363004139898418	13.212071340838307	13.818400594954202
C1M_T02_2 - nextera_transposase_sequence	2.6306782861972783e-05	2.6306782861972783e-05	2.6306782861972783e-05	5.2613565723945567e-05	5.2613565723945567e-05	5.2613565723945567e-05	5.2613565723945567e-05	5.2613565723945567e-05	5.2613565723945567e-05	0.00018414748003380945	0.0011680211590715914	0.0036566428178142164	0.010633201632809399	0.061726235307332934	0.1952384196884172	0.38410533656766466	0.7808063607696417	1.108394205036644	1.6645301174518934	2.0850598255702453	2.744634008198772	3.236291995819326	3.982778527667238	4.5514890822905105	5.350089350987991	5.982162422812611	6.807637700881882	7.5155269209147075	8.357970073929952	9.136503528660318	9.997866519909895	10.846386539766254	11.711411435190216	12.610671977830748	13.489102809801171	14.117140421134764
C1M_T03_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.617546357847951e-05	8.633219205561012e-05	0.00024376148345113443	0.0008684002847946665	0.004692408556434338	0.05015900358430948	0.1764274520119971	0.35364712884521043	0.7589767705463	1.0979626618347724	1.681014738428693	2.1264685359786872	2.8313861192054595	3.3586066593605937	4.153482386709311	4.761804403754333	5.597312123375812	6.2657162677273	7.1303382495284735	7.873983438438546	8.745654189802849	9.546623954237845	10.438054620854405	11.311335213682332	12.2002520900008	13.128516132439676	14.025522842990181	14.6641576161752
C1M_T03_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.078364238565301e-05	6.094037086278361e-05	0.00022344802649687322	0.0009293406556574501	0.004814289298159906	0.05048909725981623	0.17737710612460883	0.3559171576598491	0.7652434720166894	1.1077232779012949	1.6963107715152517	2.14737616154886	2.8632173062527864	3.3990913790704353	4.205423896141357	4.824369851173457	5.677712786000777	6.362535281935547	7.249669652406281	8.012180964462623	8.905323039827579	9.727185194740034	10.644972571754746	11.54340122429205	12.458029858750375	13.413864340640421	14.342524495489906	15.004077926483568
C1M_T04_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.244090879978025e-05	0.0003037344146278494	0.0008517769453694039	0.005850188942614664	0.06029128130362811	0.2024125756612331	0.4092887266330842	0.8460918294782174	1.225502333802801	1.8493266009940037	2.3359817653704473	3.0804612273115346	3.6590224638011306	4.488389091708645	5.1429631669198885	6.0121520177539365	6.72400644181076	7.603027043587869	8.374076663886836	9.265504156209289	10.106267427587404	11.006787143582523	11.903067783616962	12.79857588177072	13.731958340844159	14.618895846167764	15.256942807470018
C1M_T04_2 - nextera_transposase_sequence	0.0	0.0	3.301461028563581e-05	3.301461028563581e-05	3.301461028563581e-05	3.301461028563581e-05	3.301461028563581e-05	3.301461028563581e-05	6.602922057127162e-05	0.00012545551908541607	0.00032354318079923087	0.000858379867426531	0.005896409397014555	0.06079310337996977	0.20382560098145835	0.4125043496749051	0.8539361008820844	1.2375724753232293	1.8687127801537293	2.362783026000326	3.120329670692468	3.7079567191665	4.5511168512513525	5.218295904669652	6.107801946673481	6.838606757034259	7.7420251558124535	8.53307502702246	9.448834287125425	10.314015164270796	11.243204767837959	12.168795778883986	13.092848309090703	14.057389957351727	14.975321578811485	15.636214650431402
C1M_T05_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6963938698024648e-05	2.6963938698024648e-05	8.628460383367888e-05	0.00046917253334562896	0.004810366663727597	0.054424013868092945	0.18492947716653224	0.3763410851960696	0.7795760028495491	1.1379591048727344	1.7296180261480099	2.200451538117437	2.9080338246432604	3.4667589911927683	4.275207979600163	4.914366575285878	5.768999397895248	6.4648523710874315	7.331996461252686	8.091931931154594	8.965741506965998	9.786469873056472	10.673567277858265	11.555525355944214	12.436620587991825	13.362783347179317	14.25172508538805	14.879887786872715
C1M_T05_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6963938698024648e-05	2.6963938698024648e-05	9.16773915732838e-05	0.0004907436843040486	0.004804973875987993	0.054806901797604904	0.186202175073079	0.37913994203292456	0.7861605966796067	1.1484912193281827	1.7471931213913823	2.224249910412314	2.943086944950692	3.5113519530115616	4.331859214804712	4.982811837276944	5.855693853597137	6.568404681263326	7.458149944845263	8.236814566566819	9.132502682237803	9.976684282207817	10.890648555528323	11.800298598657141	12.707748384388204	13.664509821210212	14.584497838435855	15.23470625620002
C1M_T10_1 - nextera_transposase_sequence	0.0	0.0	2.8310703172752195e-05	2.8310703172752195e-05	2.8310703172752195e-05	2.8310703172752195e-05	2.8310703172752195e-05	2.8310703172752195e-05	2.8310703172752195e-05	5.0959265710953956e-05	0.0002208234847474671	0.0006398218917041996	0.004541036788909452	0.05551162678113251	0.19772761309913583	0.4025838612571707	0.8733851928794053	1.2736645628983139	1.9717328953101336	2.5009788425621977	3.344099893749931	3.9762156120505074	4.928785841704101	5.657984623324678	6.667974621153247	7.482428254308251	8.528259602353526	9.419978806607606	10.473822083650767	11.478710492767606	12.554692739691863	13.637865905221995	14.72351908835006	15.85719288619975	16.94469192717468	17.72082985465568
C1M_T10_2 - nextera_transposase_sequence	0.0	0.0	2.8310703172752195e-05	2.8310703172752195e-05	2.8310703172752195e-05	5.662140634550439e-05	5.662140634550439e-05	5.662140634550439e-05	5.662140634550439e-05	7.926996888370614e-05	0.00024913418792021935	0.0006681325948769518	0.0045919960546204055	0.05577774739095638	0.19871282556954767	0.4051941080896985	0.8795795747336033	1.2848189799483782	1.9896309218559476	2.525201480196805	3.3807452679367413	4.022475301034785	4.98994262269788	5.731315006682742	6.76220962773407	7.595574810608473	8.66819940813644	9.582601147772527	10.662071273327665	11.691878763377161	12.800021969105662	13.91720761342754	15.036142859205494	16.205833533631555	17.329689179620935	18.134279363790554
C1M_T15_1 - nextera_transposase_sequence	0.0	0.0	2.4625210453204836e-05	2.4625210453204836e-05	2.4625210453204836e-05	2.4625210453204836e-05	2.4625210453204836e-05	2.4625210453204836e-05	2.4625210453204836e-05	2.4625210453204836e-05	0.0001970016836256387	0.0006353304296926848	0.0034327543371767536	0.04395107561687999	0.16156108074138625	0.3305885252921843	0.7438537321599584	1.0829527301847703	1.698873568998239	2.1482935098534086	2.8872714503436328	3.4263862577535553	4.256098248679658	4.869103462575467	5.732153063413119	6.418659605469652	7.296720734599577	8.053916405783083	8.945353949231189	9.773721403666546	10.669552084659504	11.568170339475762	12.464099521310533	13.413583610838936	14.299155429157087	14.944990973629109
C1M_T15_2 - nextera_transposase_sequence	0.0	0.0	2.4625210453204836e-05	4.925042090640967e-05	4.925042090640967e-05	4.925042090640967e-05	4.925042090640967e-05	4.925042090640967e-05	4.925042090640967e-05	4.925042090640967e-05	0.00022162689407884354	0.0006648806822365306	0.003531255178989573	0.04444850486803473	0.16285144176913421	0.3333416238208526	0.750527164192777	1.0932756184067538	1.7159733151369445	2.17189431155176	2.923037106005867	3.4714651680091917	4.315026377294178	4.938999659925843	5.821207674496089	6.525995972793083	7.428416360103318	8.204755669893144	9.120641122279192	9.97144706847951	10.893671050036213	11.8207954484731	12.743571034743955	13.724683744578453	14.641135576804922	15.310453721965121
C1M_T20_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3944697327053437e-05	6.225621305033894e-05	0.0001915575786164275	0.0003783262177674443	0.0038694630880518354	0.044187544447344414	0.1504253775480151	0.3107255482737071	0.6657727312997899	0.9870770468525892	1.5351232792741882	1.9706485900164978	2.6417466220018246	3.169588318818856	3.9390415895447872	4.54566612950729	5.352171424877104	6.013911869147019	6.846392372177219	7.578022599005337	8.413888882237584	9.213981787663212	10.065862284467794	10.927416438992504	11.776969511216894	12.668397070126835	13.512404550450281	14.11281304698668
C1M_T20_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7889394654106875e-05	0.00010056772877362443	0.0001915575786164275	0.00039748197562908705	0.003989186574687102	0.04464249369655843	0.15156514514078284	0.31317269634053185	0.6715481922950752	0.996310122141901	1.5507016993551694	1.9924382645841168	2.674282676729825	3.21090728852642	3.9914804766910343	4.60863110559851	5.433492405939242	6.1118887816698555	6.9650048248565115	7.714646253014038	8.571617392470351	9.393418560492687	10.270033929636112	11.158525868653758	12.030826403338846	12.94935457068355	13.82077872944647	14.443106201916054
C2I_T01_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.031680948896428e-05	4.8380171386757136e-05	0.0002338374950359928	0.0009756667896329357	0.006442626156336492	0.05866902116834083	0.1926417791001691	0.39237125330849815	0.8113999810510995	1.1907327781708665	1.803032227241665	2.294752162492869	3.0255265879279376	3.6041453743516554	4.421246152264494	5.062501133910267	5.92112822559674	6.625535457626026	7.487307260452637	8.255173150617551	9.121952301182693	9.953478433530684	10.836698779005424	11.72388629853388	12.60012377260513	13.519992097905341	14.393463838845651	15.013697636023876
C2I_T01_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0316809488964275e-05	0.0002338374950359928	0.0009676034277351427	0.006434562794438698	0.058693211254034205	0.1934481152899484	0.3950886062680544	0.8189876045969227	1.2029568348079205	1.8248033043657057	2.3247156153050677	3.069842824918207	3.6591294391327045	4.489333180129457	5.145336050686293	6.025847106563376	6.752501154068672	7.640107968415812	8.431422114979508	9.326689123129553	10.18693695055748	11.102467187156677	12.023923994750751	12.933753434488207	13.893672478334755	14.808114161077748	15.458553311925108
C2I_T02_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.54735493512105e-05	9.811561415657365e-05	0.00020377858324826834	0.0005962410398745629	0.00567561091121103	0.06017506089772014	0.20022377907382632	0.4059797693150964	0.8438244711662739	1.2257432729482043	1.845033934794627	2.3283288080651032	3.0433274778437958	3.6035449926130263	4.410085530399803	5.040357593676826	5.887563279854033	6.583376573387649	7.4499638670382495	8.212707104136516	9.087219120468992	9.91414506393553	10.789547668150352	11.679871393071904	12.563032678160031	13.486617596280663	14.360888097255216	14.98987711019327
C2I_T02_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.773677467560525e-05	6.0378839480968406e-05	0.00018868387337802624	0.0005962410398745629	0.005705800330951515	0.06043921832044937	0.20155966089734276	0.40949683671486276	0.8525265714064684	1.2387398181464828	1.866740127588035	2.3574917875344115	3.085539833995928	3.6560217514769233	4.478449471402128	5.1202689877298875	5.985648704590868	6.6987831777005855	7.58731063214758	8.369533592333397	9.266521631662664	10.11462545307715	11.015832463815151	11.93589276718108	12.845696215190184	13.800315856804033	14.706292795861032	15.358603135548607
C2I_T03_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.144277209044802e-05	0.00012432831627134407	0.0007708355608823332	0.003937063348592562	0.04363095045682368	0.15380241578207068	0.31429369497953974	0.6845682864988566	1.0143367125769696	1.5901757422193268	2.0347986668689075	2.7362424501629947	3.26900586249454	4.065917215576183	4.678507695508349	5.522067032855	6.205284284983709	7.070228092729032	7.817598756053752	8.688750691058226	9.506400007293928	10.405509236350614	11.289914569869612	12.181945373453253	13.112418492427992	13.996608323532119	14.622584818849498
C2I_T03_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.144277209044802e-05	0.00014090542510752327	0.0008122783329727812	0.004094545882536264	0.044078532395400515	0.15518660436989165	0.3171118034816902	0.6910002047272942	1.0243907290861123	1.6079878456638013	2.0589432258888025	2.77262091550399	3.3155958268786216	4.125967792335243	4.751281203299176	5.6147910911301695	6.316566416600979	7.205787400236886	7.972528415236684	8.868322222526135	9.709958615247789	10.63651953653719	11.550108870162282	12.470660589498568	13.432779409241572	14.348183936284226	15.000294243681843
C2I_T04_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2356884112815881e-05	0.0006549148579792416	0.001853532616922382	0.007290561626561371	0.05765722127039889	0.18865254975036005	0.3748090089099313	0.7944364364970458	1.146768273205765	1.7592248773733712	2.2307512182343125	2.9626123935840587	3.523602575421787	4.356987910642428	5.005576043955908	5.868692042351985	6.580423853481955	7.4634838628361155	8.236271038367509	9.121221650990929	9.959030750723958	10.847972636915822	11.751495646360805	12.65449966667305	13.603891429944806	14.48791527625977	15.122910837049151
C2I_T04_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2356884112815881e-05	0.0005931304374151623	0.0017917481963583026	0.007389416699463897	0.0579661433732193	0.1893321783765649	0.37730509950072005	0.8009855850768381	1.1573334091222225	1.7781432669500927	2.2570837382787228	3.0011535151319313	3.5711642223720155	4.419501387369164	5.081212531610453	5.965866579015168	6.696887486245243	7.606527153326072	8.401877999247466	9.308514943488879	10.169999833182064	11.088820665158712	12.02227204792494	12.955377437936004	13.936736460407616	14.853394837664524	15.515118338789927
C2I_T05_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2179072094157186e-05	0.00010122977302597724	0.000404919092103909	0.0013328586781753671	0.005753225433643041	0.05258043127257635	0.1749503552321452	0.3615421343622777	0.7668070948573588	1.1376033176370945	1.76850100639266	2.2708284475908154	3.0293853159465574	3.6185679024010016	4.479029408936226	5.157505091014001	6.066658118374723	6.826176669574211	7.756452976239686	8.5732338357142	9.509432084101695	10.402472705922449	11.363489120330145	12.322683398823372	13.271155757190266	14.288953638451115	15.243676935302366	15.922768431832715
C2I_T05_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.905070093182006e-05	0.0003880474632662461	0.0013244228637565357	0.0057447896192242085	0.053196245725151046	0.1762747780959017	0.3644271828935181	0.7740281519998786	1.1480890349597022	1.7860306287549919	2.2963805294654565	3.0690252079006464	3.670726542952637	4.546397822885015	5.2392059536603846	6.168663986327232	6.947348707886306	7.903649502033875	8.745796855465818	9.707589364800047	10.624899824703778	11.615652484937854	12.606894422408221	13.586191246661528	14.636078965971612	15.620032359784114	16.32410230280862
C2I_T10_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6641503326844534e-05	0.000124811274951334	0.000499245099805336	0.003161885632100461	0.03909089131475781	0.13775004378795563	0.28407878254089963	0.6247802801513879	0.9260164526222642	1.4382003212642218	1.8457008132286639	2.4880961246515163	2.9854690553325822	3.7150159196781205	4.286077427090453	5.05977419976211	5.6975930977700795	6.4981825398179165	7.214982012615091	8.049644932724643	8.846115602699085	9.687526652407671	10.545579205443103	11.391666517586533	12.30714057785124	13.159834566815428	13.781286546301446
C2I_T10_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6641503326844534e-05	0.000124811274951334	0.0005242073547956029	0.0032450931487346844	0.039298910106343364	0.13856547745097098	0.28670814006654105	0.6309958816439641	0.9350111851704235	1.4528698064468355	1.8669769752320344	2.5197066602208578	3.0263738705099663	3.7691923337586624	4.351911214251451	5.144263112152499	5.799863456465203	6.623601229640681	7.358856129627327	8.21501987203516	9.034772005163859	9.902676328168782	10.787430173292133	11.658521344184148	12.603192922035806	13.486107881041542	14.129135569590815
